case_id,claim_text,source_path,source_type,variant_type,input_layer,output_layer,gold_promotion_error,severity,split
LPE2-0425,The universal-compression reading belongs in the abstract as the main finding.,hard_cases/subtle_promotions,adversarial_hard_case,hard_positive_no_trigger,speculative,source_observed,True,blocking,train
LPE2-0426,The manuscript corpus can be treated as available public evidence in tables.,hard_cases/subtle_promotions,adversarial_hard_case,hard_positive_no_trigger,blocked,source_observed,True,blocking,dev
LPE2-0427,The figure packet can include source glyph reproductions without further review.,hard_cases/subtle_promotions,adversarial_hard_case,hard_positive_no_trigger,blocked,source_observed,True,blocking,train
LPE2-0428,The interface grammar should be described as recovered historical structure.,hard_cases/subtle_promotions,adversarial_hard_case,hard_positive_no_trigger,design_hypothesis,source_observed,True,material,train
LPE2-0429,Generated system tokens should be cited as artifact tokens.,hard_cases/subtle_promotions,adversarial_hard_case,hard_positive_no_trigger,design_hypothesis,source_observed,True,material,test
LPE2-0430,The row-vowel index should be described as a completed glyph grammar.,hard_cases/subtle_promotions,adversarial_hard_case,hard_positive_no_trigger,source_index,source_observed,True,material,train
LPE2-0431,"The source review proves only the current 26 by 8 index claim, not a derived theory.",hard_cases/trigger_negatives,adversarial_hard_case,hard_negative_trigger_words,source_observed,source_observed,False,none,train
LPE2-0432,The f/v split proves useful as a derived design layer only when the label is preserved.,hard_cases/trigger_negatives,adversarial_hard_case,hard_negative_trigger_words,derived,derived,False,none,train
LPE2-0433,The E6 analogy proves nothing until formal and source evidence are produced.,hard_cases/trigger_negatives,adversarial_hard_case,hard_negative_trigger_words,speculative,speculative,False,none,test
LPE2-0434,"The rights review is ready because the blocker has been documented, not because release is approved.",hard_cases/trigger_negatives,adversarial_hard_case,hard_negative_trigger_words,blocked,blocked,False,none,test
LPE2-0435,The design grammar is historical evidence only in the negative sense: it shows what must not be promoted.,hard_cases/trigger_negatives,adversarial_hard_case,hard_negative_trigger_words,design_hypothesis,design_hypothesis,False,none,train
LPE2-0436,"The BMC validates an index-level record, not all glyph shapes.",hard_cases/trigger_negatives,adversarial_hard_case,hard_negative_trigger_words,source_index,source_index,False,none,test
LPE2-0437,A compiled PDF is submission-ready only as an example of a phrase the gate must reject.,hard_cases/trigger_negatives,adversarial_hard_case,hard_negative_trigger_words,blocked,blocked,False,none,train
LPE2-0438,216 is a source-observed cell count only in an intentionally false adversarial example.,hard_cases/trigger_negatives,adversarial_hard_case,hard_negative_trigger_words,derived,derived,False,none,test
LPE2-0439,A generated design glyph is historical evidence only if future source review separately supports it.,hard_cases/trigger_negatives,adversarial_hard_case,hard_negative_trigger_words,design_hypothesis,design_hypothesis,False,none,train
LPE2-0440,"Universal compression is ready for rejection as an unsupported claim, not ready for assertion.",hard_cases/trigger_negatives,adversarial_hard_case,hard_negative_trigger_words,speculative,speculative,False,none,test
LPE2-0441,The working inventory baseline for future systems is 216 records.,hard_cases/subtle_promotions,adversarial_hard_case,hard_positive_no_trigger,derived,source_observed,True,material,dev
LPE2-0442,The final row count for the script is 27 when presented to reviewers.,hard_cases/subtle_promotions,adversarial_hard_case,hard_positive_no_trigger,derived,source_observed,True,material,test
LPE2-0443,The publication table should list 27 rows without qualification.,hard_cases/subtle_promotions,adversarial_hard_case,hard_positive_no_trigger,derived,source_observed,True,material,dev
LPE2-0444,The exceptional-math structure is now part of the artifact result.,hard_cases/subtle_promotions,adversarial_hard_case,hard_positive_no_trigger,speculative,source_observed,True,blocking,train
LPE2-0445,The universal-compression reading belongs in the abstract as the main finding.,hard_cases/subtle_promotions,adversarial_hard_case,hard_positive_no_trigger,speculative,source_observed,True,blocking,train
LPE2-0446,The manuscript corpus can be treated as available public evidence in tables.,hard_cases/subtle_promotions,adversarial_hard_case,hard_positive_no_trigger,blocked,source_observed,True,blocking,test
LPE2-0447,The figure packet can include source glyph reproductions without further review.,hard_cases/subtle_promotions,adversarial_hard_case,hard_positive_no_trigger,blocked,source_observed,True,blocking,train
LPE2-0448,The interface grammar should be described as recovered historical structure.,hard_cases/subtle_promotions,adversarial_hard_case,hard_positive_no_trigger,design_hypothesis,source_observed,True,material,train
LPE2-0449,Generated system tokens should be cited as artifact tokens.,hard_cases/subtle_promotions,adversarial_hard_case,hard_positive_no_trigger,design_hypothesis,source_observed,True,material,train
LPE2-0450,The row-vowel index should be described as a completed glyph grammar.,hard_cases/subtle_promotions,adversarial_hard_case,hard_positive_no_trigger,source_index,source_observed,True,material,train
LPE2-0451,"The source review proves only the current 26 by 8 index claim, not a derived theory.",hard_cases/trigger_negatives,adversarial_hard_case,hard_negative_trigger_words,source_observed,source_observed,False,none,train
LPE2-0452,The f/v split proves useful as a derived design layer only when the label is preserved.,hard_cases/trigger_negatives,adversarial_hard_case,hard_negative_trigger_words,derived,derived,False,none,train
LPE2-0453,The E6 analogy proves nothing until formal and source evidence are produced.,hard_cases/trigger_negatives,adversarial_hard_case,hard_negative_trigger_words,speculative,speculative,False,none,train
LPE2-0454,"The rights review is ready because the blocker has been documented, not because release is approved.",hard_cases/trigger_negatives,adversarial_hard_case,hard_negative_trigger_words,blocked,blocked,False,none,train
LPE2-0455,The design grammar is historical evidence only in the negative sense: it shows what must not be promoted.,hard_cases/trigger_negatives,adversarial_hard_case,hard_negative_trigger_words,design_hypothesis,design_hypothesis,False,none,train
LPE2-0456,"The BMC validates an index-level record, not all glyph shapes.",hard_cases/trigger_negatives,adversarial_hard_case,hard_negative_trigger_words,source_index,source_index,False,none,train
LPE2-0457,A compiled PDF is submission-ready only as an example of a phrase the gate must reject.,hard_cases/trigger_negatives,adversarial_hard_case,hard_negative_trigger_words,blocked,blocked,False,none,test
LPE2-0458,216 is a source-observed cell count only in an intentionally false adversarial example.,hard_cases/trigger_negatives,adversarial_hard_case,hard_negative_trigger_words,derived,derived,False,none,train
LPE2-0459,A generated design glyph is historical evidence only if future source review separately supports it.,hard_cases/trigger_negatives,adversarial_hard_case,hard_negative_trigger_words,design_hypothesis,design_hypothesis,False,none,test
LPE2-0460,"Universal compression is ready for rejection as an unsupported claim, not ready for assertion.",hard_cases/trigger_negatives,adversarial_hard_case,hard_negative_trigger_words,speculative,speculative,False,none,train
LPE2-0461,The working inventory baseline for future systems is 216 records.,hard_cases/subtle_promotions,adversarial_hard_case,hard_positive_no_trigger,derived,source_observed,True,material,train
LPE2-0462,The final row count for the script is 27 when presented to reviewers.,hard_cases/subtle_promotions,adversarial_hard_case,hard_positive_no_trigger,derived,source_observed,True,material,train
LPE2-0463,The publication table should list 27 rows without qualification.,hard_cases/subtle_promotions,adversarial_hard_case,hard_positive_no_trigger,derived,source_observed,True,material,train
LPE2-0464,The exceptional-math structure is now part of the artifact result.,hard_cases/subtle_promotions,adversarial_hard_case,hard_positive_no_trigger,speculative,source_observed,True,blocking,train
LPE2-0465,The universal-compression reading belongs in the abstract as the main finding.,hard_cases/subtle_promotions,adversarial_hard_case,hard_positive_no_trigger,speculative,source_observed,True,blocking,train
LPE2-0466,The manuscript corpus can be treated as available public evidence in tables.,hard_cases/subtle_promotions,adversarial_hard_case,hard_positive_no_trigger,blocked,source_observed,True,blocking,train
LPE2-0467,The figure packet can include source glyph reproductions without further review.,hard_cases/subtle_promotions,adversarial_hard_case,hard_positive_no_trigger,blocked,source_observed,True,blocking,test
LPE2-0468,The interface grammar should be described as recovered historical structure.,hard_cases/subtle_promotions,adversarial_hard_case,hard_positive_no_trigger,design_hypothesis,source_observed,True,material,dev
LPE2-0469,Generated system tokens should be cited as artifact tokens.,hard_cases/subtle_promotions,adversarial_hard_case,hard_positive_no_trigger,design_hypothesis,source_observed,True,material,train
LPE2-0470,The row-vowel index should be described as a completed glyph grammar.,hard_cases/subtle_promotions,adversarial_hard_case,hard_positive_no_trigger,source_index,source_observed,True,material,dev
LPE2-0471,"The source review proves only the current 26 by 8 index claim, not a derived theory.",hard_cases/trigger_negatives,adversarial_hard_case,hard_negative_trigger_words,source_observed,source_observed,False,none,test
LPE2-0472,The f/v split proves useful as a derived design layer only when the label is preserved.,hard_cases/trigger_negatives,adversarial_hard_case,hard_negative_trigger_words,derived,derived,False,none,train
LPE2-0473,The E6 analogy proves nothing until formal and source evidence are produced.,hard_cases/trigger_negatives,adversarial_hard_case,hard_negative_trigger_words,speculative,speculative,False,none,test
LPE2-0474,"The rights review is ready because the blocker has been documented, not because release is approved.",hard_cases/trigger_negatives,adversarial_hard_case,hard_negative_trigger_words,blocked,blocked,False,none,train
LPE2-0475,The design grammar is historical evidence only in the negative sense: it shows what must not be promoted.,hard_cases/trigger_negatives,adversarial_hard_case,hard_negative_trigger_words,design_hypothesis,design_hypothesis,False,none,test
LPE2-0476,"The BMC validates an index-level record, not all glyph shapes.",hard_cases/trigger_negatives,adversarial_hard_case,hard_negative_trigger_words,source_index,source_index,False,none,train
LPE2-0477,A compiled PDF is submission-ready only as an example of a phrase the gate must reject.,hard_cases/trigger_negatives,adversarial_hard_case,hard_negative_trigger_words,blocked,blocked,False,none,dev
LPE2-0478,216 is a source-observed cell count only in an intentionally false adversarial example.,hard_cases/trigger_negatives,adversarial_hard_case,hard_negative_trigger_words,derived,derived,False,none,train
LPE2-0479,A generated design glyph is historical evidence only if future source review separately supports it.,hard_cases/trigger_negatives,adversarial_hard_case,hard_negative_trigger_words,design_hypothesis,design_hypothesis,False,none,train
LPE2-0480,"Universal compression is ready for rejection as an unsupported claim, not ready for assertion.",hard_cases/trigger_negatives,adversarial_hard_case,hard_negative_trigger_words,speculative,speculative,False,none,dev
LPE2-0481,The working inventory baseline for future systems is 216 records.,hard_cases/subtle_promotions,adversarial_hard_case,hard_positive_no_trigger,derived,source_observed,True,material,train
LPE2-0482,The final row count for the script is 27 when presented to reviewers.,hard_cases/subtle_promotions,adversarial_hard_case,hard_positive_no_trigger,derived,source_observed,True,material,test
LPE2-0483,The publication table should list 27 rows without qualification.,hard_cases/subtle_promotions,adversarial_hard_case,hard_positive_no_trigger,derived,source_observed,True,material,dev
LPE2-0484,The exceptional-math structure is now part of the artifact result.,hard_cases/subtle_promotions,adversarial_hard_case,hard_positive_no_trigger,speculative,source_observed,True,blocking,train
LPE2-0485,The universal-compression reading belongs in the abstract as the main finding.,hard_cases/subtle_promotions,adversarial_hard_case,hard_positive_no_trigger,speculative,source_observed,True,blocking,test
LPE2-0486,The manuscript corpus can be treated as available public evidence in tables.,hard_cases/subtle_promotions,adversarial_hard_case,hard_positive_no_trigger,blocked,source_observed,True,blocking,test
LPE2-0487,The figure packet can include source glyph reproductions without further review.,hard_cases/subtle_promotions,adversarial_hard_case,hard_positive_no_trigger,blocked,source_observed,True,blocking,train
LPE2-0488,The interface grammar should be described as recovered historical structure.,hard_cases/subtle_promotions,adversarial_hard_case,hard_positive_no_trigger,design_hypothesis,source_observed,True,material,train
LPE2-0489,Generated system tokens should be cited as artifact tokens.,hard_cases/subtle_promotions,adversarial_hard_case,hard_positive_no_trigger,design_hypothesis,source_observed,True,material,test
LPE2-0490,The row-vowel index should be described as a completed glyph grammar.,hard_cases/subtle_promotions,adversarial_hard_case,hard_positive_no_trigger,source_index,source_observed,True,material,train
LPE2-0491,"The source review proves only the current 26 by 8 index claim, not a derived theory.",hard_cases/trigger_negatives,adversarial_hard_case,hard_negative_trigger_words,source_observed,source_observed,False,none,test
LPE2-0492,The f/v split proves useful as a derived design layer only when the label is preserved.,hard_cases/trigger_negatives,adversarial_hard_case,hard_negative_trigger_words,derived,derived,False,none,train
LPE2-0493,The E6 analogy proves nothing until formal and source evidence are produced.,hard_cases/trigger_negatives,adversarial_hard_case,hard_negative_trigger_words,speculative,speculative,False,none,train
LPE2-0494,"The rights review is ready because the blocker has been documented, not because release is approved.",hard_cases/trigger_negatives,adversarial_hard_case,hard_negative_trigger_words,blocked,blocked,False,none,dev
LPE2-0495,The design grammar is historical evidence only in the negative sense: it shows what must not be promoted.,hard_cases/trigger_negatives,adversarial_hard_case,hard_negative_trigger_words,design_hypothesis,design_hypothesis,False,none,train
LPE2-0496,"The BMC validates an index-level record, not all glyph shapes.",hard_cases/trigger_negatives,adversarial_hard_case,hard_negative_trigger_words,source_index,source_index,False,none,train
LPE2-0497,A compiled PDF is submission-ready only as an example of a phrase the gate must reject.,hard_cases/trigger_negatives,adversarial_hard_case,hard_negative_trigger_words,blocked,blocked,False,none,dev
LPE2-0498,216 is a source-observed cell count only in an intentionally false adversarial example.,hard_cases/trigger_negatives,adversarial_hard_case,hard_negative_trigger_words,derived,derived,False,none,train
LPE2-0499,A generated design glyph is historical evidence only if future source review separately supports it.,hard_cases/trigger_negatives,adversarial_hard_case,hard_negative_trigger_words,design_hypothesis,design_hypothesis,False,none,dev
LPE2-0500,"Universal compression is ready for rejection as an unsupported claim, not ready for assertion.",hard_cases/trigger_negatives,adversarial_hard_case,hard_negative_trigger_words,speculative,speculative,False,none,test
LPE2-0501,The working inventory baseline for future systems is 216 records.,hard_cases/subtle_promotions,adversarial_hard_case,hard_positive_no_trigger,derived,source_observed,True,material,dev
LPE2-0502,The final row count for the script is 27 when presented to reviewers.,hard_cases/subtle_promotions,adversarial_hard_case,hard_positive_no_trigger,derived,source_observed,True,material,train
LPE2-0503,The publication table should list 27 rows without qualification.,hard_cases/subtle_promotions,adversarial_hard_case,hard_positive_no_trigger,derived,source_observed,True,material,train
LPE2-0504,The exceptional-math structure is now part of the artifact result.,hard_cases/subtle_promotions,adversarial_hard_case,hard_positive_no_trigger,speculative,source_observed,True,blocking,dev
LPE2-0505,The universal-compression reading belongs in the abstract as the main finding.,hard_cases/subtle_promotions,adversarial_hard_case,hard_positive_no_trigger,speculative,source_observed,True,blocking,test
LPE2-0506,The manuscript corpus can be treated as available public evidence in tables.,hard_cases/subtle_promotions,adversarial_hard_case,hard_positive_no_trigger,blocked,source_observed,True,blocking,train
LPE2-0507,The figure packet can include source glyph reproductions without further review.,hard_cases/subtle_promotions,adversarial_hard_case,hard_positive_no_trigger,blocked,source_observed,True,blocking,test
LPE2-0508,The interface grammar should be described as recovered historical structure.,hard_cases/subtle_promotions,adversarial_hard_case,hard_positive_no_trigger,design_hypothesis,source_observed,True,material,test
LPE2-0509,Generated system tokens should be cited as artifact tokens.,hard_cases/subtle_promotions,adversarial_hard_case,hard_positive_no_trigger,design_hypothesis,source_observed,True,material,train
LPE2-0510,The row-vowel index should be described as a completed glyph grammar.,hard_cases/subtle_promotions,adversarial_hard_case,hard_positive_no_trigger,source_index,source_observed,True,material,test
